referrer,views_total,views_unique
github.com,388,199
Google,307,152
emailnuker.herokuapp.com,48,18
email-nuker.herokuapp.com,9,4
l.facebook.com,8,2
Bing,6,3
DuckDuckGo,4,3
googleweblight.com,4,1
errorsfind.com,3,1
search.brave.com,2,1
