url_path,views_total,views_unique
/bagarrattaa/email-nuker,747,471
/bagarrattaa/email-nuker/blob/main/bomber.py,48,39
/bagarrattaa/email-nuker/issues,39,26
/bagarrattaa/email-nuker/blob/main/emailbomber.py,33,33
/bagarrattaa/email-nuker/blob/main/README.md,20,17
/bagarrattaa/email-nuker/issues/16,19,11
/bagarrattaa/email-nuker/blob/main/bomber.bin,18,16
/bagarrattaa/email-nuker/releases/tag/windows2.0,13,12
/bagarrattaa/email-nuker/find/main,13,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,7
