url_path,views_total,views_unique
/bagarrattaa/email-nuker,715,457
/bagarrattaa/email-nuker/issues,46,34
/bagarrattaa/email-nuker/blob/main/bomber.py,42,35
/bagarrattaa/email-nuker/blob/main/emailbomber.py,31,27
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,19
/bagarrattaa/email-nuker/issues/15,21,18
/bagarrattaa/email-nuker/releases/tag/windows2.0,15,12
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,11
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,10,8
/bagarrattaa/email-nuker/find/main,10,7
