referrer,views_total,views_unique
github.com,360,209
Google,319,167
emailnuker.herokuapp.com,40,20
errorsfind.com,17,10
m.facebook.com,5,1
Bing,4,3
DuckDuckGo,2,1
search.brave.com,2,1
cracked.io,2,1
l.facebook.com,1,1
