referrer,views_total,views_unique
github.com,560,274
Google,198,90
emailnuker.onrender.com,30,16
Bing,6,3
DuckDuckGo,5,3
yandex.ru,4,4
Yahoo,4,1
github-com.translate.goog,3,1
l.facebook.com,3,1
facebook.com,2,2
