url_path,views_total,views_unique
/bagarrattaa/email-nuker,741,467
/bagarrattaa/email-nuker/blob/main/bomber.py,39,29
/bagarrattaa/email-nuker/blob/main/emailbomber.py,32,28
/bagarrattaa/email-nuker/blob/main/README.md,27,16
/bagarrattaa/email-nuker/issues,24,9
/bagarrattaa/email-nuker/find/main,16,11
/bagarrattaa/email-nuker/blob/main/bomber.bin,13,12
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,11
/bagarrattaa/email-nuker/pulls,10,8
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,8
