url_path,views_total,views_unique
/bagarrattaa/email-nuker,673,427
/bagarrattaa/email-nuker/issues,42,27
/bagarrattaa/email-nuker/blob/main/bomber.py,30,26
/bagarrattaa/email-nuker/blob/main/emailbomber.py,27,25
/bagarrattaa/email-nuker/blob/main/README.md,18,11
/bagarrattaa/email-nuker/blob/main/bomber.bin,15,12
/bagarrattaa/email-nuker/tree/main/.github/workflows,14,12
/bagarrattaa/email-nuker/issues/16,12,12
/bagarrattaa/email-nuker/search,12,6
/bagarrattaa/email-nuker/releases/tag/windows2.0,11,11
