url_path,views_total,views_unique
/bagarrattaa/email-nuker,740,472
/bagarrattaa/email-nuker/blob/main/bomber.py,63,44
/bagarrattaa/email-nuker/blob/main/emailbomber.py,47,43
/bagarrattaa/email-nuker/blob/main/bomber.bin,33,30
/bagarrattaa/email-nuker/tree/main/.github/workflows,21,20
/bagarrattaa/email-nuker/blob/main/README.md,16,15
/bagarrattaa/email-nuker/releases/tag/windows2.0,15,13
/bagarrattaa/email-nuker/find/main,14,14
/bagarrattaa/email-nuker/issues,12,10
/bagarrattaa/email-nuker/search,12,7
