url_path,views_total,views_unique
/bagarrattaa/email-nuker,1072,549
/bagarrattaa/email-nuker/blob/main/bomber.py,103,69
/bagarrattaa/email-nuker/blob/main/emailbomber.py,75,56
/bagarrattaa/email-nuker/tree/main/.github/workflows,27,16
/bagarrattaa/email-nuker/issues,23,14
/bagarrattaa/email-nuker/blob/main/README.md,22,18
/bagarrattaa/email-nuker/releases/tag/v1.0.0,21,16
/bagarrattaa/email-nuker/find/main,19,8
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,15,15
/bagarrattaa/email-bomber,12,10
