url_path,views_total,views_unique
/bagarrattaa/email-nuker,684,421
/bagarrattaa/email-nuker/blob/main/bomber.py,42,29
/bagarrattaa/email-nuker/issues,38,30
/bagarrattaa/email-nuker/blob/main/emailbomber.py,25,19
/bagarrattaa/email-nuker/blob/main/bomber.bin,22,18
/bagarrattaa/email-nuker/issues/24,16,15
/bagarrattaa/email-nuker/blob/main/README.md,15,8
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,12
/bagarrattaa/email-nuker/tree/main/.github/workflows,6,6
/bagarrattaa/email-nuker/pulls,6,5
