url_path,views_total,views_unique
/bagarrattaa/email-nuker,682,433
/bagarrattaa/email-nuker/issues,44,29
/bagarrattaa/email-nuker/blob/main/bomber.py,30,27
/bagarrattaa/email-nuker/blob/main/emailbomber.py,24,22
/bagarrattaa/email-nuker/blob/main/README.md,18,11
/bagarrattaa/email-nuker/issues/16,14,14
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,11
/bagarrattaa/email-nuker/blob/main/bomber.bin,12,9
/bagarrattaa/email-nuker/search,12,6
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,9
