referrer,views_total,views_unique
github.com,502,267
Google,214,92
DuckDuckGo,8,6
yandex.ru,8,5
emailnuker.onrender.com,6,6
Yahoo,4,1
github-com.translate.goog,3,1
search.brave.com,2,1
Bing,2,1
t.me,1,1
