url_path,views_total,views_unique
/bagarrattaa/email-nuker,713,451
/bagarrattaa/email-nuker/issues,38,26
/bagarrattaa/email-nuker/blob/main/bomber.py,33,27
/bagarrattaa/email-nuker/blob/main/emailbomber.py,19,19
/bagarrattaa/email-nuker/issues/16,19,14
/bagarrattaa/email-nuker/releases/tag/windows2.0,18,15
/bagarrattaa/email-nuker/blob/main/README.md,12,8
/bagarrattaa/email-nuker/find/main,10,9
/bagarrattaa/email-nuker/blob/main/bomber.bin,8,8
/bagarrattaa/email-nuker/tree/main/.github/workflows,7,7
