url_path,views_total,views_unique
/bagarrattaa/email-nuker,787,470
/bagarrattaa/email-nuker/issues,42,27
/bagarrattaa/email-nuker/blob/main/bomber.py,41,31
/bagarrattaa/email-nuker/blob/main/emailbomber.py,38,31
/bagarrattaa/email-nuker/blob/main/bomber.bin,19,17
/bagarrattaa/email-nuker/issues/16,18,16
/bagarrattaa/email-nuker/find/main,13,13
/bagarrattaa/email-nuker/releases/tag/windows2.0,13,12
/bagarrattaa/email-nuker/blob/main/README.md,12,9
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,8,7
