url_path,views_total,views_unique
/bagarrattaa/email-nuker,802,500
/bagarrattaa/email-nuker/blob/main/bomber.py,51,41
/bagarrattaa/email-nuker/issues,41,23
/bagarrattaa/email-nuker/blob/main/emailbomber.py,34,34
/bagarrattaa/email-nuker/blob/main/README.md,20,17
/bagarrattaa/email-nuker/blob/main/bomber.bin,19,17
/bagarrattaa/email-nuker/issues/16,19,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,16,15
/bagarrattaa/email-nuker/find/main,13,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,7
