url_path,views_total,views_unique
/bagarrattaa/email-nuker,822,536
/bagarrattaa/email-nuker/blob/main/bomber.py,58,47
/bagarrattaa/email-nuker/blob/main/emailbomber.py,49,39
/bagarrattaa/email-nuker/blob/main/bomber.bin,25,22
/bagarrattaa/email-nuker/issues,23,20
/bagarrattaa/email-nuker/blob/main/README.md,22,18
/bagarrattaa/email-nuker/tree/main/.github/workflows,22,17
/bagarrattaa/email-nuker/find/main,21,14
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,16,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,14,13
