referrer,views_total,views_unique
github.com,526,267
Google,217,107
emailnuker.onrender.com,39,17
Bing,10,6
DuckDuckGo,5,3
yandex.ru,4,4
github-com.translate.goog,3,1
Yahoo,3,1
l.facebook.com,3,1
facebook.com,2,2
