url_path,views_total,views_unique
/bagarrattaa/email-nuker,783,472
/bagarrattaa/email-nuker/issues,45,30
/bagarrattaa/email-nuker/blob/main/bomber.py,38,28
/bagarrattaa/email-nuker/blob/main/emailbomber.py,36,29
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,17
/bagarrattaa/email-nuker/issues/16,17,16
/bagarrattaa/email-nuker/find/main,13,13
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,12
/bagarrattaa/email-nuker/blob/main/README.md,10,7
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,8,7
