referrer,views_total,views_unique
github.com,591,316
Google,160,90
Yahoo,6,1
search.brave.com,3,1
DuckDuckGo,2,1
googleweblight.com,2,1
emailnuker.herokuapp.com,1,1
awesomeopensource.com,1,1
