url_path,views_total,views_unique
/bagarrattaa/email-nuker,807,477
/bagarrattaa/email-nuker/blob/main/bomber.py,44,33
/bagarrattaa/email-nuker/blob/main/emailbomber.py,36,32
/bagarrattaa/email-nuker/blob/main/README.md,28,18
/bagarrattaa/email-nuker/blob/main/bomber.bin,16,15
/bagarrattaa/email-nuker/issues,15,10
/bagarrattaa/email-nuker/find/main,14,11
/bagarrattaa/email-nuker/search,12,5
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,8,8
