referrer,views_total,views_unique
github.com,386,198
Google,312,157
emailnuker.herokuapp.com,44,20
email-nuker.herokuapp.com,8,3
l.facebook.com,8,2
DuckDuckGo,5,4
Bing,5,2
errorsfind.com,4,2
googleweblight.com,4,1
m.facebook.com,3,2
