referrer,views_total,views_unique
github.com,458,268
Google,201,87
search.brave.com,12,5
pythonrepo.com,4,1
Bing,4,1
DuckDuckGo,2,2
pythonawesome.com,1,1
yandex.ru,1,1
yandex.com,1,1
m.facebook.com,1,1
