url_path,views_total,views_unique
/bagarrattaa/email-nuker,705,454
/bagarrattaa/email-nuker/issues,46,32
/bagarrattaa/email-nuker/blob/main/bomber.py,40,33
/bagarrattaa/email-nuker/blob/main/emailbomber.py,32,26
/bagarrattaa/email-nuker/issues/15,21,18
/bagarrattaa/email-nuker/blob/main/bomber.bin,20,18
/bagarrattaa/email-nuker/releases/tag/windows2.0,15,12
/bagarrattaa/email-nuker/search,9,3
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,8
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,8,6
