referrer,views_total,views_unique
github.com,626,370
Google,209,104
Bing,11,6
pythonawesome.com,9,1
DuckDuckGo,6,5
youtube.com,5,4
yandex.ru,2,2
search.brave.com,2,2
alohafind.com,1,1
cracked.io,1,1
