referrer,views_total,views_unique
github.com,365,201
Google,300,164
emailnuker.herokuapp.com,44,19
errorsfind.com,15,8
m.facebook.com,5,1
Bing,4,3
search.brave.com,2,1
cracked.io,2,1
l.facebook.com,1,1
DuckDuckGo,1,1
