url_path,views_total,views_unique
/bagarrattaa/email-nuker,853,496
/bagarrattaa/email-nuker/blob/main/bomber.py,60,45
/bagarrattaa/email-nuker/blob/main/emailbomber.py,55,41
/bagarrattaa/email-nuker/issues,47,33
/bagarrattaa/email-nuker/blob/main/bomber.bin,27,27
/bagarrattaa/email-nuker/releases/tag/windows2.0,18,16
/bagarrattaa/email-nuker/find/main,18,13
/bagarrattaa/email-nuker/issues/15,13,10
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,11
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,11,10
