url_path,views_total,views_unique
/bagarrattaa/email-nuker,742,416
/bagarrattaa/email-nuker/blob/main/bomber.py,44,32
/bagarrattaa/email-nuker/blob/main/emailbomber.py,35,26
/bagarrattaa/email-nuker/issues,29,22
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,17
/bagarrattaa/email-nuker/blob/main/README.md,17,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,14,14
/bagarrattaa/email-nuker/issues/24,9,8
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,8,7
/bagarrattaa/email-nuker/tree/main/.github/workflows,7,7
