referrer,views_total,views_unique
github.com,508,329
Google,164,90
yandex.ru,14,8
emailnuker.onrender.com,9,7
yandex.com,9,5
t.me,3,3
Bing,3,3
DuckDuckGo,3,2
facebook.com,2,2
com.google.android.gm,1,1
