url_path,views_total,views_unique
/bagarrattaa/email-nuker,749,443
/bagarrattaa/email-nuker/blob/main/emailbomber.py,35,28
/bagarrattaa/email-nuker/blob/main/bomber.py,30,24
/bagarrattaa/email-nuker/issues,28,17
/bagarrattaa/email-nuker/blob/main/README.md,19,15
/bagarrattaa/email-nuker/find/main,17,14
/bagarrattaa/email-nuker/blob/main/bomber.bin,14,13
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,7
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,10,6
/bagarrattaa/email-nuker/releases/tag/windows2.0,9,9
