referrer,views_total,views_unique
github.com,524,268
Google,216,102
emailnuker.onrender.com,33,15
Bing,10,6
DuckDuckGo,6,4
yandex.ru,4,4
github-com.translate.goog,3,1
Yahoo,3,1
l.facebook.com,3,1
facebook.com,2,2
