url_path,views_total,views_unique
/bagarrattaa/email-nuker,693,468
/bagarrattaa/email-nuker/issues,37,27
/bagarrattaa/email-nuker/blob/main/bomber.py,33,28
/bagarrattaa/email-nuker/blob/main/emailbomber.py,31,24
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,19
/bagarrattaa/email-nuker/issues/15,21,19
/bagarrattaa/email-nuker/releases/tag/windows2.0,17,13
/bagarrattaa/email-nuker/blob/main/README.md,12,8
/bagarrattaa/email-nuker/tree/main/.github/workflows,9,8
/bagarrattaa/email-nuker/find/main,7,7
