url_path,views_total,views_unique
/bagarrattaa/email-nuker,749,441
/bagarrattaa/email-nuker/blob/main/emailbomber.py,44,34
/bagarrattaa/email-nuker/blob/main/bomber.py,42,35
/bagarrattaa/email-nuker/blob/main/bomber.bin,26,23
/bagarrattaa/email-nuker/issues,22,17
/bagarrattaa/email-nuker/tree/main/.github/workflows,16,15
/bagarrattaa/email-nuker/releases/tag/windows2.0,13,12
/bagarrattaa/email-nuker/find/main,12,8
/bagarrattaa/email-nuker/blob/main/README.md,11,6
/bagarrattaa/email-nuker/search,11,6
