url_path,views_total,views_unique
/bagarrattaa/email-nuker,817,504
/bagarrattaa/email-nuker/blob/main/bomber.py,47,30
/bagarrattaa/email-nuker/blob/main/emailbomber.py,41,29
/bagarrattaa/email-nuker/blob/main/bomber.bin,26,23
/bagarrattaa/email-nuker/issues,22,17
/bagarrattaa/email-nuker/releases/tag/windows2.0,18,15
/bagarrattaa/email-nuker/tree/main/.github/workflows,12,11
/bagarrattaa/email-nuker/blob/main/README.md,12,9
/bagarrattaa/email-nuker/find/main,11,11
/bagarrattaa/email-nuker/releases,8,8
