referrer,views_total,views_unique
github.com,425,241
Google,132,54
DuckDuckGo,19,7
yandex.ru,18,14
emailnuker.onrender.com,9,7
Bing,4,4
search-drru.dt.dbankcloud.com,4,1
yandex.by,2,1
yandex.kz,1,1
t.me,1,1
