referrer,views_total,views_unique
github.com,565,278
Google,206,110
search.brave.com,12,2
Bing,9,4
errorsfind.com,4,3
lm.facebook.com,2,1
DuckDuckGo,2,1
emailnuker.herokuapp.com,1,1
github-com.translate.goog,1,1
