referrer,views_total,views_unique
github.com,599,353
Google,216,103
Bing,11,6
pythonawesome.com,9,1
search.brave.com,7,5
DuckDuckGo,6,5
youtube.com,5,4
yandex.ru,3,3
cracked.io,1,1
shell.cloud.google.com,1,1
