referrer,views_total,views_unique
github.com,684,377
Google,186,93
youtube.com,37,5
Bing,9,4
awesomeopensource.com,1,1
yandex.ru,1,1
alohafind.com,1,1
DuckDuckGo,1,1
search.brave.com,1,1
