url_path,views_total,views_unique
/bagarrattaa/email-nuker,841,497
/bagarrattaa/email-nuker/blob/main/bomber.py,56,39
/bagarrattaa/email-nuker/blob/main/emailbomber.py,49,35
/bagarrattaa/email-nuker/blob/main/bomber.bin,30,27
/bagarrattaa/email-nuker/issues,26,20
/bagarrattaa/email-nuker/releases/tag/windows2.0,18,15
/bagarrattaa/email-nuker/find/main,13,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,10
/bagarrattaa/email-nuker/releases,9,9
/bagarrattaa/email-nuker/blob/main/README.md,9,8
