url_path,views_total,views_unique
/bagarrattaa/email-nuker,688,436
/bagarrattaa/email-nuker/issues,45,30
/bagarrattaa/email-nuker/blob/main/bomber.py,34,29
/bagarrattaa/email-nuker/blob/main/emailbomber.py,32,28
/bagarrattaa/email-nuker/blob/main/bomber.bin,17,14
/bagarrattaa/email-nuker/blob/main/README.md,17,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,15,12
/bagarrattaa/email-nuker/search,14,8
/bagarrattaa/email-nuker/issues/16,13,13
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,12
