url_path,views_total,views_unique
/bagarrattaa/email-nuker,847,501
/bagarrattaa/email-nuker/blob/main/emailbomber.py,56,41
/bagarrattaa/email-nuker/blob/main/bomber.py,55,41
/bagarrattaa/email-nuker/issues,33,26
/bagarrattaa/email-nuker/blob/main/bomber.bin,26,26
/bagarrattaa/email-nuker/releases/tag/windows2.0,20,17
/bagarrattaa/email-nuker/find/main,17,14
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,11
/bagarrattaa/email-nuker/search,10,4
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,9,9
