referrer,views_total,views_unique
github.com,643,220
Google,363,159
email-nuker.herokuapp.com,124,49
cracked.io,18,3
Bing,9,1
errorsfind.com,8,5
DuckDuckGo,6,4
github.sre.pub,1,1
yandex.ru,1,1
Yahoo,1,1
