referrer,views_total,views_unique
github.com,627,336
Google,210,95
DuckDuckGo,8,4
search.brave.com,6,2
com.google.android.gm,6,1
away.vk.com,3,1
pythonrepo.com,2,1
yandex.ru,1,1
