url_path,views_total,views_unique
/bagarrattaa/email-nuker,851,506
/bagarrattaa/email-nuker/blob/main/bomber.py,56,41
/bagarrattaa/email-nuker/blob/main/emailbomber.py,51,43
/bagarrattaa/email-nuker/blob/main/bomber.bin,32,30
/bagarrattaa/email-nuker/find/main,21,19
/bagarrattaa/email-nuker/releases/tag/windows2.0,21,16
/bagarrattaa/email-nuker/tree/main/.github/workflows,18,17
/bagarrattaa/email-nuker/blob/main/README.md,15,15
/bagarrattaa/email-nuker/issues,14,12
/bagarrattaa/email-nuker/search,12,7
