url_path,views_total,views_unique
/bagarrattaa/email-nuker,883,523
/bagarrattaa/email-nuker/blob/main/bomber.py,38,23
/bagarrattaa/email-nuker/blob/main/emailbomber.py,31,23
/bagarrattaa/email-nuker/issues,24,18
/bagarrattaa/email-nuker/blob/main/bomber.bin,19,15
/bagarrattaa/email-nuker/releases,11,6
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,10
/bagarrattaa/email-nuker/find/main,9,9
/bagarrattaa/email-nuker/issues/20,9,9
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,8,8
