url_path,views_total,views_unique
/bagarrattaa/email-nuker,730,425
/bagarrattaa/email-nuker/blob/main/emailbomber.py,30,26
/bagarrattaa/email-nuker/blob/main/bomber.py,29,23
/bagarrattaa/email-nuker/issues,26,16
/bagarrattaa/email-nuker/find/main,17,14
/bagarrattaa/email-nuker/blob/main/README.md,17,13
/bagarrattaa/email-nuker/blob/main/bomber.bin,14,13
/bagarrattaa/email-nuker/releases,7,7
/bagarrattaa/email-nuker/releases/tag/windows2.0,7,7
/bagarrattaa/email-nuker/tree/main/.github/workflows,7,6
