referrer,views_total,views_unique
github.com,518,337
Google,192,96
yandex.ru,13,8
emailnuker.onrender.com,9,7
DuckDuckGo,7,4
yandex.com,7,3
t.me,4,4
facebook.com,2,2
Bing,2,2
