url_path,views_total,views_unique
/bagarrattaa/email-nuker,786,451
/bagarrattaa/email-nuker/blob/main/emailbomber.py,35,29
/bagarrattaa/email-nuker/blob/main/bomber.py,33,24
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,19
/bagarrattaa/email-nuker/issues,21,13
/bagarrattaa/email-nuker/find/main,16,14
/bagarrattaa/email-nuker/blob/main/README.md,16,12
/bagarrattaa/email-nuker/releases,16,12
/bagarrattaa/email-nuker/tree/main/.github/workflows,12,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,9,8
