referrer,views_total,views_unique
github.com,654,214
Google,372,163
email-nuker.herokuapp.com,101,40
Bing,10,2
errorsfind.com,6,4
DuckDuckGo,6,4
github-com.translate.goog,3,1
cracked.io,2,2
search-dra.dt.dbankcloud.com,1,1
github.sre.pub,1,1
