referrer,views_total,views_unique
github.com,598,324
Google,191,107
Yahoo,6,1
search.brave.com,5,2
itexpertz.net,3,2
facebook.com,2,2
googleweblight.com,2,1
Bing,2,1
DuckDuckGo,2,1
awesomeopensource.com,1,1
