url_path,views_total,views_unique
/bagarrattaa/email-nuker,753,470
/bagarrattaa/email-nuker/blob/main/bomber.py,44,36
/bagarrattaa/email-nuker/issues,40,28
/bagarrattaa/email-nuker/blob/main/emailbomber.py,30,30
/bagarrattaa/email-nuker/blob/main/README.md,20,17
/bagarrattaa/email-nuker/issues/16,18,10
/bagarrattaa/email-nuker/blob/main/bomber.bin,16,14
/bagarrattaa/email-nuker/find/main,13,11
/bagarrattaa/email-nuker/releases/tag/windows2.0,11,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,7
