url_path,views_total,views_unique
/bagarrattaa/email-nuker,817,496
/bagarrattaa/email-nuker/blob/main/emailbomber.py,51,36
/bagarrattaa/email-nuker/blob/main/bomber.py,48,36
/bagarrattaa/email-nuker/issues,29,22
/bagarrattaa/email-nuker/blob/main/bomber.bin,27,27
/bagarrattaa/email-nuker/releases/tag/windows2.0,18,15
/bagarrattaa/email-nuker/find/main,15,13
/bagarrattaa/email-nuker/releases,9,9
/bagarrattaa/email-nuker/blob/main/README.md,9,8
/bagarrattaa/email-nuker/tree/main/.github/workflows,8,8
