url_path,views_total,views_unique
/bagarrattaa/email-nuker,675,421
/bagarrattaa/email-nuker/blob/main/emailbomber.py,34,30
/bagarrattaa/email-nuker/blob/main/bomber.py,33,26
/bagarrattaa/email-nuker/issues,22,14
/bagarrattaa/email-nuker/blob/main/bomber.bin,20,19
/bagarrattaa/email-nuker/blob/main/README.md,20,15
/bagarrattaa/email-nuker/find/main,14,12
/bagarrattaa/email-nuker/releases,11,10
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,9
/bagarrattaa/email-nuker/releases/tag/windows2.0,9,8
