referrer,views_total,views_unique
github.com,560,219
Google,386,165
email-nuker.herokuapp.com,141,55
cracked.io,18,3
Bing,9,1
DuckDuckGo,6,4
errorsfind.com,6,3
search-dra.dt.dbankcloud.com,1,1
yandex.ru,1,1
Yahoo,1,1
