referrer,views_total,views_unique
github.com,421,281
Google,177,89
DuckDuckGo,8,6
yandex.ru,8,5
yandex.com,4,2
t.me,3,3
search.brave.com,2,1
emailnuker.onrender.com,1,1
Bing,1,1
Yahoo,1,1
