url_path,views_total,views_unique
/bagarrattaa/email-nuker,606,383
/bagarrattaa/email-nuker/blob/main/bomber.py,25,16
/bagarrattaa/email-nuker/issues,15,15
/bagarrattaa/email-nuker/blob/main/emailbomber.py,15,13
/bagarrattaa/email-nuker/blob/main/README.md,12,9
/bagarrattaa/email-nuker/blob/main/bomber.bin,11,9
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,7
/bagarrattaa/email-nuker/releases/tag/windows2.0,9,8
/bagarrattaa/email-nuker/find/main,7,7
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,7,6
