referrer,views_total,views_unique
github.com,478,279
Google,156,64
yandex.ru,19,9
emailnuker.onrender.com,14,10
DuckDuckGo,12,4
Bing,6,4
yandex.com,3,3
facebook.com,2,2
github-com.translate.goog,2,1
t.me,1,1
