url_path,views_total,views_unique
/bagarrattaa/email-nuker,748,426
/bagarrattaa/email-nuker/blob/main/bomber.py,37,27
/bagarrattaa/email-nuker/blob/main/emailbomber.py,30,25
/bagarrattaa/email-nuker/issues,27,19
/bagarrattaa/email-nuker/blob/main/README.md,16,11
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,12
/bagarrattaa/email-nuker/pulls,11,10
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,9
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,10,8
/bagarrattaa/email-nuker/search,10,4
