url_path,views_total,views_unique
/bagarrattaa/email-nuker,732,427
/bagarrattaa/email-nuker/blob/main/bomber.py,39,28
/bagarrattaa/email-nuker/blob/main/emailbomber.py,35,27
/bagarrattaa/email-nuker/issues,27,20
/bagarrattaa/email-nuker/blob/main/bomber.bin,15,12
/bagarrattaa/email-nuker/blob/main/README.md,15,11
/bagarrattaa/email-nuker/releases/tag/windows2.0,12,12
/bagarrattaa/email-nuker/search,11,5
/bagarrattaa/email-nuker/tree/main/.github/workflows,10,9
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,10,8
