url_path,views_total,views_unique
/bagarrattaa/email-nuker,779,443
/bagarrattaa/email-nuker/blob/main/bomber.py,37,26
/bagarrattaa/email-nuker/blob/main/emailbomber.py,36,30
/bagarrattaa/email-nuker/issues,22,13
/bagarrattaa/email-nuker/blob/main/bomber.bin,21,19
/bagarrattaa/email-nuker/find/main,16,14
/bagarrattaa/email-nuker/releases,16,12
/bagarrattaa/email-nuker/blob/main/README.md,15,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,12,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,9,8
