url_path,views_total,views_unique
/bagarrattaa/email-nuker,752,500
/bagarrattaa/email-nuker/blob/main/bomber.py,60,44
/bagarrattaa/email-nuker/blob/main/emailbomber.py,48,37
/bagarrattaa/email-nuker/blob/main/bomber.bin,24,21
/bagarrattaa/email-nuker/issues,23,17
/bagarrattaa/email-nuker/blob/main/README.md,17,14
/bagarrattaa/email-nuker/releases/tag/windows2.0,14,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,12,11
/bagarrattaa/email-nuker/find/main,10,8
/bagarrattaa/email-nuker/issues/22,8,7
