referrer,views_total,views_unique
github.com,544,263
Google,204,117
search.brave.com,14,2
Bing,9,4
errorsfind.com,2,2
emailnuker.herokuapp.com,2,2
lm.facebook.com,2,1
github-com.translate.goog,1,1
