referrer,views_total,views_unique
github.com,508,298
Google,153,69
yandex.ru,19,9
emailnuker.onrender.com,15,11
DuckDuckGo,11,3
Bing,6,4
yandex.com,6,4
t.me,2,2
facebook.com,2,2
github-com.translate.goog,2,1
