url_path,views_total,views_unique
/bagarrattaa/email-nuker,727,441
/bagarrattaa/email-nuker/blob/main/bomber.py,59,41
/bagarrattaa/email-nuker/blob/main/emailbomber.py,47,37
/bagarrattaa/email-nuker/issues,43,32
/bagarrattaa/email-nuker/blob/main/bomber.bin,24,19
/bagarrattaa/email-nuker/find/main,16,15
/bagarrattaa/email-nuker/releases/tag/windows2.0,13,13
/bagarrattaa/email-nuker/blob/main/README.md,12,11
/bagarrattaa/email-nuker/issues/16,12,11
/bagarrattaa/email-nuker/tree/main/.github/workflows,11,9
