url_path,views_total,views_unique
/bagarrattaa/email-nuker,738,421
/bagarrattaa/email-nuker/blob/main/bomber.py,45,31
/bagarrattaa/email-nuker/blob/main/emailbomber.py,37,27
/bagarrattaa/email-nuker/issues,29,22
/bagarrattaa/email-nuker/blob/main/bomber.bin,19,15
/bagarrattaa/email-nuker/blob/main/README.md,18,10
/bagarrattaa/email-nuker/releases/tag/windows2.0,13,13
/bagarrattaa/email-nuker/issues/24,9,8
/bagarrattaa/email-nuker/tree/main/.github/workflows,7,7
/bagarrattaa/email-nuker/blob/main/.github/workflows/dd.yml,7,6
